Key,English,Japanese
PROPITEM_TXT_900003,2025 FWC Golden Lusaka's Crystal Staff,2025 FWCゴールデン・ルサカのクリスタルスタッフ
PROPITEM_TXT_900004,2025 FWC Golden Lusaka's Crystal Stick,2025 FWCゴールデン・ルサカのクリスタルスティック
PROPITEM_TXT_900005,2025 FWC Golden Lusaka's Crystal Sword,2025 FWCゴールデン・ルサカのクリスタルソード
PROPITEM_TXT_900006,2025 FWC Golden Lusaka's Heavy Crystal Axe,2025 FWCゴールデン・ルサカのヘビークリスタルアックス
PROPITEM_TXT_900007,2025 FWC Golden Lusaka's Heavy Crystal Sword,2025 FWCゴールデン・ルサカのヘビークリスタルソード
PROPITEM_TXT_900008,2025 FWC Golden Lusaka's Crystal Wand,2025 FWCゴールデン・ルサカのクリスタルワンド
PROPITEM_TXT_900009,2025 FWC Golden Lusaka's Crystal Yo-Yo,2025 FWCゴールデン・ルサカのクリスタルヨーヨー
PROPITEM_TXT_828300,Android Level 15 Reward Box,Androidレベル15報酬ボックス
PROPITEM_TXT_828301,"A package containing 3x Vital Drink X or Refresher Hold, 1x Scroll of Amplification ES, 5x Scroll of Return town and 10x Scroll of Sprint. All items are also linked.",スタミナドリンクXまたは魔力ドリンクゴールドx3、戦神の巻物ESx1、街戻りの巻物x5、疾風の巻物x10が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828302,Android Level 30 Reward Box,Androidレベル30報酬ボックス
PROPITEM_TXT_828303,"A package containing 3x Vital Drink X or Refresher Hold, 1x Scroll of Amplification ES40, 10x Scroll of Return town and 5x Def-Upcut Stone. All items are also linked.",スタミナドリンクXまたは魔力ドリンクゴールドx3、戦神の巻物ES40x1、街戻りの巻物x10、ディフェンスストーンx5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828304,Android Level 45 Reward Box,Androidレベル45報酬ボックス
PROPITEM_TXT_828305,"A package containing 5x Vital Drink X or Refresher Hold, 1x Scroll of Amplification ES60, 10x Upcut Stone and 3x Power Scroll. All items are also linked.",スタミナドリンクXまたは魔力ドリンクゴールドx5、戦神の巻物ES60x1、パワーストーンx10、豪傑のスクロール(B)x3が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828306,Android Level 60 Reward Box,Androidレベル60報酬ボックス
PROPITEM_TXT_828307,"A package containing 5x Vital Drink X or Refresher Hold, 1x Scroll of Amplification ES80, 5x Grilled Eel and 5x Power Scroll. All items are also linked.",スタミナドリンクXまたは魔力ドリンクゴールドx5、戦神の巻物ES80x1、グリルド・イールx5、豪傑のスクロール(B)x5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828308,Android Box,Androidボックス
PROPITEM_TXT_828309,This box contains a random special item.,このボックスには、ランダムな特別アイテムが入っています。
PROPITEM_TXT_828310,Hunting Scroll Pack,ハンティングスクロールパック
PROPITEM_TXT_828311,"A package containing 5x Scroll of Return Town, 5x Scroll of Resurrection, 5x Scroll of Velocity and 5x Activation. All items are also linked.",街戻りの巻物x5、復活の巻物x5、神風の巻物x5、アクティビションx5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828312,EXP Buff Bag,EXPバフバッグ
PROPITEM_TXT_828313,"A package containing 5x Spring Buff Lucky Box, 5x Amplification ES Scroll Select Box and 5x Vital Drink X or Refresher Hold. All items are also linked.",スプリングバフラッキーボックスx5、戦神の巻物ES選択ボックスx5、スタミナドリンクXまたは魔力ドリンクゴールドx5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828314,FWC Supply Pack (3 Days),FWCサプライパック(3日)
PROPITEM_TXT_828315,"A package containing 1x Feed Bag (3 Days), 1x Scroll of PickUp Boost (3 Days), 1x Card Disc (3 Days), 1x Extra Bag (3 Days) and 1x Bank Extra Bag (3 Days). All items are also linked.",フィードバッグ(3日)x1、ピックアップブーストスクロール(3日)x1、カードディスク(3日)x1、魔法の携帯バッグ(3日)x1、銀行エキストラバッグ(3日)x1が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828316,FWC Hunting Bag,FWCハンティングバッグ
PROPITEM_TXT_828317,"A package containing 5x Spring Buff Lucky Box, 5x Power Scroll, 5x Flask Box, 5x Vital Drink X or Refresher Hold and 5x Activation. All items are also linked.",スプリングバフラッキーボックスx5、豪傑のスクロール(B)x5、秘薬ボックスx5、スタミナドリンクX または 魔力ドリンクゴールドx5、アクティビションx5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828318,FWC 2025 Pre-Registration Reward,FWC 2025事前登録報酬
PROPITEM_TXT_828319,"A package containing 5x Vital Drink X or Refresher Hold, 5x Power Scroll, 5x Flask Box, 5x Scroll of Amplification ES, 5x Grilled Eel and 1x Extra Bag (15 Days). All items are also linked.",スタミナドリンクXまたは魔力ドリンクゴールドx5、豪傑のスクロール(B)x5、秘薬ボックスx5、戦神の巻物ESx5、グリルド・イールx5、魔法の携帯バッグ(15日)x1が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_828320,Feed Bag (3 Days),フィードバッグ(3日)
PROPITEM_TXT_828321,Scroll of Pickup Boost (3 Days),ピックアップブーストスクロール（3日）
PROPITEM_TXT_828322,Pet's pickup speed is increased by 100% for 3 days,3日間、ペットのアイテム収集速度が100％増加
PROPITEM_TXT_828323,Extra Bag (3 days),魔法の携帯バッグ(3日)
PROPITEM_TXT_828324,Expands item carrying limit by 24 items for characters. You can only use 2 at the same time. Lasts 3 days.,キャラクターのアイテム所持数上限を24個拡張。同時に使用できるのは2個までです。使用期限は3日間。
PROPITEM_TXT_828325,Bank Extra Bag (3 Days),銀行エキストラバッグ(3日)
PROPITEM_TXT_828326,Expands the bank space limit by 24 items for current character. You can only use 1 at the same time. Lasts 3 days.,現在のキャラクターの銀行枠を24枠拡張します。同時に使用できるのは 1 つだけです。3日間持続します。
PROPITEM_TXT_134703,3rd Anniversary Roulette Ticket,3周年記念ルーレットチケット
PROPITEM_TXT_134704,This is a ticket to spin the 3rd anniversary roulette. Good luck to you.,3周年記念ルーレットを回すためのチケットです。幸運を祈ります。
PROPITEM_TXT_134705,3rd Anniversary Random Box,3周年記念ランダムボックス
PROPITEM_TXT_134706,A box that contains many useful items.,便利なアイテムがたくさん入ったボックスです。
PROPITEM_TXT_134707,Concoction (B) Select Box,調合薬 (B) 選択ボックス
PROPITEM_TXT_134708,A lucky box filled with variety Concoction (B) items. You can choose 1 item from it.,様々な調合薬 (B) が入ったラッキーボックスです。1つ選んで受け取れます。
PROPITEM_TXT_134709,Cut Jade (B) Select Box,翡翠 (B) 選択ボックス
PROPITEM_TXT_134710,A lucky box filled with variety Cut Jade (B) items. You can choose 1 item from it.,様々な翡翠 (B) が入ったラッキーボックスです。1つ選んで受け取れます。
PROPITEM_TXT_134711,3rd Anniversary Pass,3周年記念パス
PROPITEM_TXT_134712,This purchase will give you access to many advantages until the end of the 3rd Anniversary Pass season,この購入により、3周年記念パスシーズン終了まで様々な特典が利用可能になります
PROPITEM_TXT_134713,3rd Anniversary Egg I,3周年記念エッグ I
PROPITEM_TXT_134714,3rd Anniversary Egg II,3周年記念エッグ II
PROPITEM_TXT_134715,3rd Anniversary Egg III,3周年記念エッグ III
PROPITEM_TXT_134716,3rd Anniversary Egg IV,3周年記念エッグ IV
PROPITEM_TXT_134717,3rd Anniversary Egg V,3周年記念エッグ V
PROPITEM_TXT_134718,3rd Anniversary Egg VI,3周年記念エッグ VI
PROPITEM_TXT_134719,3rd Anniversary Egg VII,3周年記念エッグ VII
PROPITEM_TXT_134720,3rd Anniversary Egg VIII,3周年記念エッグ VIII
PROPITEM_TXT_134721,Silverwork (B) Select Box,銀細工 (B) 選択ボックス
PROPITEM_TXT_134722,A box containing a silverwork buff item. You can choose 1 item to receive.,銀細工のバフアイテムが入ったボックスです。1つ選んで受け取れます。
PROPITEM_TXT_134723,3rd Anniversary Lucky Box I,3周年記念ラッキーボックス I
PROPITEM_TXT_134724,3rd Anniversary Lucky Box II,3周年記念ラッキーボックス II
PROPITEM_TXT_134725,3rd Anniversary Lucky Box III,3周年記念ラッキーボックス III
PROPITEM_TXT_134726,A box with a gift for our third anniversary. Open it to see what's inside.,3周年を記念したギフトが入ったボックスです。開けて中身を確かめてください。
PROPITEM_TXT_134727,3rd Anniversary Boat,3周年記念ボート
PROPITEM_TXT_134728,Cake Boat Celebrating 3rd Anniversary,3周年記念を祝うケーキボート
PROPITEM_TXT_134729,Baby Pang,ベビーパン
PROPITEM_TXT_134730,Cute Baby Pang that follows its owner around and picks up,主人について回りアイテムを拾ってくれる、かわいいベビーパン
PROPITEM_TXT_134731,Candle Weapon Sword,キャンドルウェポン ソード
PROPITEM_TXT_134732,Candle Weapon Axe,キャンドルウェポン アックス
PROPITEM_TXT_134733,Candle Weapon Big Sword,キャンドルウェポン ビッグソード
PROPITEM_TXT_134734,Candle Weapon Big Axe,キャンドルウェポン ビッグアックス
PROPITEM_TXT_134735,Candle Weapon Stick,キャンドルウェポン スティック
PROPITEM_TXT_134736,Candle Weapon Knuckle,キャンドルウェポン ナックル
PROPITEM_TXT_134737,Candle Weapon Bow,キャンドルウェポン ボウ
PROPITEM_TXT_134738,Candle Weapon Yo-Yo,キャンドルウェポン ヨーヨー
PROPITEM_TXT_134739,Candle Weapon Staff,キャンドルウェポン スタッフ
PROPITEM_TXT_134740,Candle Weapon Wand,キャンドルウェポン ワンド
PROPITEM_TXT_134741,Candle Weapon Shield,キャンドルウェポン シールド
PROPITEM_TXT_134742,Candle Weapon Force Gem,キャンドルウェポン フォースジェム
PROPITEM_TXT_134743,Candle Weapon Book,キャンドルウェポン ブック
PROPITEM_TXT_134744,Candle Weapon Selection Box,キャンドルウェポン選択ボックス
PROPITEM_TXT_134745,A box containing a Candle Weapon item. You can choose 1 item to receive.,キャンドルウェポンアイテムが入ったボックスです。1つ選んで受け取れます。
PROPITEM_TXT_134746,3rd Anniversary Egg Upgrade Ticket,3周年記念エッグアップグレードチケット
PROPITEM_TXT_134747,3rd Anniversary Random Box Package,3周年記念ランダムボックスパッケージ
PROPITEM_TXT_134748,"A package containing 1X 3rd Anniversary Roulette Ticket, 1X 3rd Anniversary Random Box.\nAll items are Soul-Linked.",3周年記念ルーレットチケットx1、3周年記念ランダムボックスx1が含まれたパッケージ。\n全てのアイテムはプレイヤーに帰属されています。
PROPITEM_TXT_134749,3rd Anniversary Infinite Skill Package,3周年記念インフィニットスキルパッケージ
PROPITEM_TXT_134750,"A package containing 2X 3rd Anniversary Roulette Ticket, 3X 3rd Anniversary Egg I, 10X Vital Drink X or Refresher Hold, 10X Activation.\nAll items are Soul-Linked.",3周年記念ルーレットチケットx2、3周年記念エッグIx3、スタミナドリンクX または 魔力ドリンクゴールドx10、アクティビションx10が含まれたパッケージ。\n全てのアイテムはプレイヤーに帰属されています。
PROPITEM_TXT_134751,3rd Anniversary Upgrade Package,3周年記念アップグレードパッケージ
PROPITEM_TXT_134752,"A package containing 2X 3rd Anniversary Roulette Ticket, 3X 3rd Anniversary Egg I, 5X Smelting Scroll Box, 2X Scroll of Weapon Bonus, 6X Stat Scroll Box.\nAll items are Soul-Linked.",3周年記念ルーレットチケットx2、3周年記念エッグIx3、精錬編の巻物ボックスx5、武器ボーナスの巻物x2、ステータススクロールボックスx6が含まれたパッケージ。\n全てのアイテムはプレイヤーに帰属されています。
PROPITEM_TXT_134753,Mechamochi Box,モコモチボックス
PROPITEM_TXT_134754,A reward found on a Mecamochi! Open it before the end of the event period,モコモチから見つかった報酬！イベント期間終了前に開けてください
PROPITEM_TXT_134755,I am PANG!,アイアムパン！
PROPITEM_TXT_134757,I am PANG! (M),アイアムパン！(M)
PROPITEM_TXT_134758,I am PANG! Set for male characters.,男性キャラクター用のアイム・パン！セット
PROPITEM_TXT_134759,I am PANG! (F),アイアムパン！(F)
PROPITEM_TXT_134760,I am PANG! Set for female characters.,女性キャラクター用のアイム・パン！セット
PROPITEM_TXT_134761,I am PANG! Cap (M),アイアムパン！キャップ(M)
PROPITEM_TXT_134762,I am PANG! Suit (M),アイアムパン！スーツ(M)
PROPITEM_TXT_134763,I am PANG! Shoes (M),アイアムパン！シューズ(M)
PROPITEM_TXT_134764,I am PANG! Hands (M),アイアムパン！グローブ(M)
PROPITEM_TXT_134765,I am PANG! Cap (F),アイアムパン！キャップ(F)
PROPITEM_TXT_134766,I am PANG! Suit (F),アイアムパン！スーツ(F)
PROPITEM_TXT_134767,I am PANG! Shoes (F),アイアムパン！シューズ(F)
PROPITEM_TXT_134768,I am PANG! Hands (F),アイアムパン！グローブ(F)
PROPITEM_TXT_134769,"Item needed to upgrade 3rd Anniversary Egg.\nIf you fail, you can drop or destroy it, so be careful.",3周年記念エッグのアップグレードに必要なアイテムです。\n失敗するとドロップまたは破壊されることがあるのでご注意ください。
PROPITEM_TXT_134770,"To upgrade to the next level, you will need a 3rd Anniversary Egg Upgrade Ticket.\nIf you don't want to upgrade anymore, open it.",次のレベルにアップグレードするには、3周年記念エッグアップグレードチケットが必要です。\nこれ以上アップグレードしたくない場合は、開封してください。
PROPITEM_TXT_134771,Congratulations You've reached the highest level. Break the eggs and get your rewards.,おめでとうございます。最高レベルに到達しました。エッグを割って報酬を受け取ってください。
PROPITEM_TXT_900010,Easter Bunny 2025 10% Pink Set,イースターバニー2025 10%ピンクセット
PROPITEM_TXT_900011,Easter Bunny 2025 Pink Backpack,イースターバニー2025ピンクバックパック
PROPITEM_TXT_900012,Easter Bunny 2025 Pink Band-aid,イースターバニー2025ピンクバンドエイド
PROPITEM_TXT_900013,Easter Bunny 2025 Pink Hat (M),イースターバニー2025ピンクハット(M)
PROPITEM_TXT_900014,Easter Bunny 2025 Pink Suit (M),イースターバニー2025ピンクスーツ(M)
PROPITEM_TXT_900015,Easter Bunny 2025 Pink Shoes (M),イースターバニー2025ピンクシューズ(M)
PROPITEM_TXT_900016,Easter Bunny 2025 Pink Hands (M),イースターバニー2025ピンクグローブ(M)
PROPITEM_TXT_900017,Easter Bunny 2025 10% Pink Set (M),イースターバニー2025 10%ピンクセット(M)
PROPITEM_TXT_900018,The Easter Bunny 2025 10% Pink Set for male characters.,男性キャラクター用のイースターバニー2025 10%ピンクセット
PROPITEM_TXT_900019,Easter Bunny 2025 Pink Hat (F),イースターバニー2025ピンクハット(F)
PROPITEM_TXT_900020,Easter Bunny 2025 Pink Suit (F),イースターバニー2025ピンクスーツ(F)
PROPITEM_TXT_900021,Easter Bunny 2025 Pink Shoes (F),イースターバニー2025ピンクシューズ(F)
PROPITEM_TXT_900022,Easter Bunny 2025 Pink Hands (F),イースターバニー2025ピンクグローブ(F)
PROPITEM_TXT_900023,Easter Bunny 2025 10% Pink Set (F),イースターバニー2025 10%ピンクセット(F)
PROPITEM_TXT_900024,The Easter Bunny 2025 10% Pink Set for female characters.,女性キャラクター用のイースターバニー2025 10%ピンクセット
PROPITEM_TXT_900025,Easter Bunny 2025 8% Green Set,イースターバニー2025 8%グリーンセット
PROPITEM_TXT_900026,Easter Bunny 2025 Green Backpack,イースターバニー2025グリーンバックパック
PROPITEM_TXT_900027,Easter Bunny 2025 Green Band-aid,イースターバニー2025グリーンバンドエイド
PROPITEM_TXT_900028,Easter Bunny 2025 Green Hat (M),イースターバニー2025グリーンハット(M)
PROPITEM_TXT_900029,Easter Bunny 2025 Green Suit (M),イースターバニー2025グリーンスーツ(M)
PROPITEM_TXT_900030,Easter Bunny 2025 Green Shoes (M),イースターバニー2025グリーンシューズ(M)
PROPITEM_TXT_900031,Easter Bunny 2025 Green Hands (M),イースターバニー2025グリーングローブ(M)
PROPITEM_TXT_900032,Easter Bunny 2025 8% Green Set (M),イースターバニー2025 8%グリーンセット(M)
PROPITEM_TXT_900033,The Easter Bunny 2025 8% Green Set for male characters.,男性キャラクター用のイースターバニー2025 8%グリーンセット
PROPITEM_TXT_900034,Easter Bunny 2025 Green Hat (F),イースターバニー2025グリーンハット(F)
PROPITEM_TXT_900035,Easter Bunny 2025 Green Suit (F),イースターバニー2025グリーンスーツ(F)
PROPITEM_TXT_900036,Easter Bunny 2025 Green Shoes (F),イースターバニー2025グリーンシューズ(F)
PROPITEM_TXT_900037,Easter Bunny 2025 Green Hands (F),イースターバニー2025グリーングローブ(F)
PROPITEM_TXT_900038,Easter Bunny 2025 8% Green Set (F),イースターバニー2025 8%グリーンセット(F)
PROPITEM_TXT_900039,The Easter Bunny 2025 8% Green Set for female characters.,女性キャラクター用のイースターバニー2025 8%グリーンセット
PROPITEM_TXT_900040,Easter Bunny 2025 6% Blue Set,イースターバニー2025 6%ブルーセット
PROPITEM_TXT_900041,Easter Bunny 2025 Blue Backpack,イースターバニー2025ブルーバックパック
PROPITEM_TXT_900042,Easter Bunny 2025 Blue Band-aid,イースターバニー2025ブルーバンドエイド
PROPITEM_TXT_900043,Easter Bunny 2025 Blue Hat (M),イースターバニー2025ブルーハット(M)
PROPITEM_TXT_900044,Easter Bunny 2025 Blue Suit (M),イースターバニー2025ブルースーツ(M)
PROPITEM_TXT_900045,Easter Bunny 2025 Blue Shoes (M),イースターバニー2025ブルーシューズ(M)
PROPITEM_TXT_900046,Easter Bunny 2025 Blue Hands (M),イースターバニー2025ブルーグローブ(M)
PROPITEM_TXT_900047,Easter Bunny 2025 6% Blue Set (M),イースターバニー2025 6%ブルーセット(M)
PROPITEM_TXT_900048,The Easter Bunny 2025 6% Blue Set for male characters.,男性キャラクター用のイースターバニー2025 6%ブルーセット
PROPITEM_TXT_900049,Easter Bunny 2025 Blue Hat (F),イースターバニー2025ブルーハット(F)
PROPITEM_TXT_900050,Easter Bunny 2025 Blue Suit (F),イースターバニー2025ブルースーツ(F)
PROPITEM_TXT_900051,Easter Bunny 2025 Blue Shoes (F),イースターバニー2025ブルーシューズ(F)
PROPITEM_TXT_900052,Easter Bunny 2025 Blue Hands (F),イースターバニー2025ブルーグローブ(F)
PROPITEM_TXT_900053,Easter Bunny 2025 6% Blue Set (F),イースターバニー2025 6%ブルーセット(F)
PROPITEM_TXT_900054,The Easter Bunny 2025 6% Blue Set for female characters.,女性キャラクター用のイースターバニー2025 6%ブルーセット
PROPITEM_TXT_900055,Easter Bunny 2025 4% Orange Set,イースターバニー2025 4%オレンジセット
PROPITEM_TXT_900056,Easter Bunny 2025 Orange Backpack,イースターバニー2025オレンジバックパック
PROPITEM_TXT_900057,Easter Bunny 2025 Orange Band-aid,イースターバニー2025オレンジバンドエイド
PROPITEM_TXT_900058,Easter Bunny 2025 Orange Hat (M),イースターバニー2025オレンジハット(M)
PROPITEM_TXT_900059,Easter Bunny 2025 Orange Suit (M),イースターバニー2025オレンジスーツ(M)
PROPITEM_TXT_900060,Easter Bunny 2025 Orange Shoes (M),イースターバニー2025オレンジシューズ(M)
PROPITEM_TXT_900061,Easter Bunny 2025 Orange Hands (M),イースターバニー2025オレンジグローブ(M)
PROPITEM_TXT_900062,Easter Bunny 2025 4% Orange Set (M),イースターバニー2025 4%オレンジセット(M)
PROPITEM_TXT_900063,The Easter Bunny 2025 4% Orange Set for male characters.,男性キャラクター用のイースターバニー2025 4%オレンジセット
PROPITEM_TXT_900064,Easter Bunny 2025 Orange Hat (F),イースターバニー2025オレンジハット(F)
PROPITEM_TXT_900065,Easter Bunny 2025 Orange Suit (F),イースターバニー2025オレンジスーツ(F)
PROPITEM_TXT_900066,Easter Bunny 2025 Orange Shoes (F),イースターバニー2025オレンジシューズ(F)
PROPITEM_TXT_900067,Easter Bunny 2025 Orange Hands (F),イースターバニー2025オレンジグローブ(F)
PROPITEM_TXT_900068,Easter Bunny 2025 4% Orange Set (F),イースターバニー2025 4%オレンジセット(F)
PROPITEM_TXT_900069,The Easter Bunny 2025 4% Orange Set for female characters.,女性キャラクター用のイースターバニー2025 4%オレンジセット
PROPITEM_TXT_900070,Easter Bunny 2025 2% Purple Set,イースターバニー2025 2%パープルセット
PROPITEM_TXT_900071,Easter Bunny 2025 Purple Backpack,イースターバニー2025パープルバックパック
PROPITEM_TXT_900072,Easter Bunny 2025 Purple Band-aid,イースターバニー2025パープルバンドエイド
PROPITEM_TXT_900073,Easter Bunny 2025 Purple Hat (M),イースターバニー2025パープルハット(M)
PROPITEM_TXT_900074,Easter Bunny 2025 Purple Suit (M),イースターバニー2025パープルスーツ(M)
PROPITEM_TXT_900075,Easter Bunny 2025 Purple Shoes (M),イースターバニー2025パープルシューズ(M)
PROPITEM_TXT_900076,Easter Bunny 2025 Purple Hands (M),イースターバニー2025パープルグローブ(M)
PROPITEM_TXT_900077,Easter Bunny 2025 2% Purple Set (M),イースターバニー2025 2%パープルセット(M)
PROPITEM_TXT_900078,The Easter Bunny 2025 2% Purple Set for male characters.,男性キャラクター用のイースターバニー2025 2%パープルセット
PROPITEM_TXT_900079,Easter Bunny 2025 Purple Hat (F),イースターバニー2025パープルハット(F)
PROPITEM_TXT_900080,Easter Bunny 2025 Purple Suit (F),イースターバニー2025パープルスーツ(F)
PROPITEM_TXT_900081,Easter Bunny 2025 Purple Shoes (F),イースターバニー2025パープルシューズ(F)
PROPITEM_TXT_900082,Easter Bunny 2025 Purple Hands (F),イースターバニー2025パープルグローブ(F)
PROPITEM_TXT_900083,Easter Bunny 2025 2% Purple Set (F),イースターバニー2025 2%パープルセット(F)
PROPITEM_TXT_900084,The Easter Bunny 2025 2% Purple Set for female characters.,女性キャラクター用のイースターバニー2025 2%パープルセット
PROPITEM_TXT_900085,Easter Bunny 2025 2% Dark Set,イースターバニー2025 2%ダークセット
PROPITEM_TXT_900086,Easter Bunny 2025 Dark Backpack,イースターバニー2025ダークバックパック
PROPITEM_TXT_900087,Easter Bunny 2025 Dark Band-aid,イースターバニー2025ダークバンドエイド
PROPITEM_TXT_900088,Easter Bunny 2025 Dark Hat (M),イースターバニー2025ダークハット(M)
PROPITEM_TXT_900089,Easter Bunny 2025 Dark Suit (M),イースターバニー2025ダークスーツ(M)
PROPITEM_TXT_900090,Easter Bunny 2025 Dark Shoes (M),イースターバニー2025ダークシューズ(M)
PROPITEM_TXT_900091,Easter Bunny 2025 Dark Hands (M),イースターバニー2025ダークグローブ(M)
PROPITEM_TXT_900092,Easter Bunny 2025 2% Dark Set (M),イースターバニー2025 2%ダークセット(M)
PROPITEM_TXT_900093,The Easter Bunny 2025 2% Dark Set for male characters.,男性キャラクター用のイースターバニー2025 2%ダークセット
PROPITEM_TXT_900094,Easter Bunny 2025 Dark Hat (F),イースターバニー2025ダークハット(F)
PROPITEM_TXT_900095,Easter Bunny 2025 Dark Suit (F),イースターバニー2025ダークスーツ(F)
PROPITEM_TXT_900096,Easter Bunny 2025 Dark Shoes (F),イースターバニー2025ダークシューズ(F)
PROPITEM_TXT_900097,Easter Bunny 2025 Dark Hands (F),イースターバニー2025ダークグローブ(F)
PROPITEM_TXT_900098,Easter Bunny 2025 2% Dark Set (F),イースターバニー2025 2%ダークセット(F)
PROPITEM_TXT_900099,The Easter Bunny 2025 2% Dark Set for female characters.,女性キャラクター用のイースターバニー2025 2%ダークセット
PROPITEM_TXT_900100,Pink Guardian Easter Bunny,ピンクガーディアンイースターバニー
PROPITEM_TXT_900101,"A fluffy guardian bunny hopping cheerfully through blooming meadows, diligently gathering vibrant eggs with its tiny, watchful paws.",花咲く草原を元気いっぱいに飛び跳ねる、ふわふわのガーディアンバニー。小さくも油断のない前脚で、色鮮やかな卵を熱心に集めています。
PROPITEM_TXT_900102,Green Guardian Easter Bunny,グリーンガーディアンイースターバニー
PROPITEM_TXT_900103,Blue Guardian Easter Bunny,ブルーガーディアンイースターバニー
PROPITEM_TXT_900104,Orange Guardian Easter Bunny,オレンジガーディアンイースターバニー
PROPITEM_TXT_900105,Purple Guardian Easter Bunny,パープルガーディアンイースターバニー
PROPITEM_TXT_900106,Dark Guardian Easter Bunny,ダークガーディアンイースターバニー
PROPITEM_TXT_900107,Easter Bunny 2025 Costume Lucky Box,イースターバニー2025コスチュームラッキーボックス
PROPITEM_TXT_900108,This box contains a Easter Bunny 2025 Set with Speed Bonus. You can select your gender after opening the Lucky Box.,このボックスには、スピードボーナス付きのイースターバニー2025セットが含まれています。ラッキーボックスを開けた後、性別を選択できます。
PROPITEM_TXT_900109,PlayPark Door Prize Reward,PlayPark ドア賞品報酬
PROPITEM_TXT_900110,"A package containing 15x Upcut Stone, 3x Smelting Scroll Box, 1x Power Scroll, 1x Scroll of Amplification ES, 1x Extra Bag (30 Days), 1x Grilled Eel and 5x Flask Box. All items are also linked.",パワーストーンx15、精錬編の巻物ボックスx3、豪傑のスクロール(B)x1、戦神の巻物ESx1、魔法の携帯バッグ(30日)x1、グリルド・イールx1、秘薬ボックスx5が含まれたパッケージ。アイテムは全て帰属です。
PROPITEM_TXT_900111,PlayPark Tournament Reward,PlayPark トーナメント報酬
PROPITEM_TXT_900112,A package containing multiple power ups for participating the tournament! All items are also linked.,トーナメント参加のための複数のパワーアップが含まれたパッケージ！アイテムは全て帰属です。
PROPITEM_TXT_900113,Fantasy Guardian 10% Purple Set,ファンタジーガーディアン 10%パープルセット
PROPITEM_TXT_900114,Fantasy Guardian Purple Backpack,ファンタジーガーディアンパープルバックパック
PROPITEM_TXT_900115,Fantasy Guardian Purple Mask,ファンタジーガーディアンパープルマスク
PROPITEM_TXT_900116,Fantasy Guardian Purple Hat (M),ファンタジーガーディアンパープルハット(M)
PROPITEM_TXT_900117,Fantasy Guardian Purple Suit (M),ファンタジーガーディアンパープルスーツ(M)
PROPITEM_TXT_900118,Fantasy Guardian Purple Shoes (M),ファンタジーガーディアンパープルシューズ(M)
PROPITEM_TXT_900119,Fantasy Guardian 10% Purple Set (M),ファンタジーガーディアン 10%パープルセット(M)
PROPITEM_TXT_900120,The Fantasy Guardian 10% Purple Set for male characters.,男性キャラクター用のファンタジーガーディアン 10%パープルセット
PROPITEM_TXT_900121,Fantasy Guardian Purple Hat (F),ファンタジーガーディアンパープルハット(F)
PROPITEM_TXT_900122,Fantasy Guardian Purple Suit (F),ファンタジーガーディアンパープルスーツ(F)
PROPITEM_TXT_900123,Fantasy Guardian Purple Shoes (F),ファンタジーガーディアンパープルシューズ(F)
PROPITEM_TXT_900124,Fantasy Guardian 10% Purple Set (F),ファンタジーガーディアン 10%パープルセット(F)
PROPITEM_TXT_900125,The Fantasy Guardian 10% Purple Set for female characters.,女性キャラクター用のファンタジーガーディアン 10%パープルセット
PROPITEM_TXT_900126,Fantasy Guardian 10% Red Set,ファンタジーガーディアン 10%レッドセット
PROPITEM_TXT_900127,Fantasy Guardian Red Backpack,ファンタジーガーディアンレッドバックパック
PROPITEM_TXT_900128,Fantasy Guardian Red Mask,ファンタジーガーディアンレッドマスク
PROPITEM_TXT_900129,Fantasy Guardian Red Hat (M),ファンタジーガーディアンレッドハット(M)
PROPITEM_TXT_900130,Fantasy Guardian Red Suit (M),ファンタジーガーディアンレッドスーツ(M)
PROPITEM_TXT_900131,Fantasy Guardian Red Shoes (M),ファンタジーガーディアンレッドシューズ(M)
PROPITEM_TXT_900132,Fantasy Guardian 10% Red Set (M),ファンタジーガーディアン 10%レッドセット(M)
PROPITEM_TXT_900133,The Fantasy Guardian 10% Red Set for male characters.,男性キャラクター用のファンタジーガーディアン 10%レッドセット
PROPITEM_TXT_900134,Fantasy Guardian Red Hat (F),ファンタジーガーディアンレッドハット(F)
PROPITEM_TXT_900135,Fantasy Guardian Red Suit (F),ファンタジーガーディアンレッドスーツ(F)
PROPITEM_TXT_900136,Fantasy Guardian Red Shoes (F),ファンタジーガーディアンレッドシューズ(F)
PROPITEM_TXT_900137,Fantasy Guardian 10% Red Set (F),ファンタジーガーディアン 10%レッドセット(F)
PROPITEM_TXT_900138,The Fantasy Guardian 10% Red Set for female characters.,女性キャラクター用のファンタジーガーディアン 10%レッドセット
